SMILES,design_notes,Catalog ID,designer_institution,design_rationale,design_submission_source_link,designer_name
C1CNCC(C1)C2=NC=3C=CC=CC3O2,Fragment libraries: SpotXplorer,Z119989952,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C1CNCC(C1)C=2C=CC=C3NC=CC23,Fragment libraries: Leed3D,Z1509195674,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C1CNCC(C1)C=2C=CC=CC2,Fragment libraries: Leed3D,Z336079932,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C1CNCC(C1)c2cccc3[nH]ccc23,Fragment libraries: DSiPoised,Z1509195674,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C1CNCC(C1)c2ccccc2,Fragment libraries: DSiPoised,Z336079932,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C1COC=CC1,"Fragment libraries: DSiPoised,Leed3D",Z223814152,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C1N(CC[C@@H]2C[C@H]3CNC[C@@]31O2)C1CC1,Fragment libraries: Leed3D,LDS-034278,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C1NC(C=2C=CC=CC2)C13CC=CC3,Fragment libraries: Leed3D,Z2517097697,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C1NC(c2ccccc2)C13CC=CC3,Fragment libraries: DSiPoised,Z2517097697,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C1NCC1NC1CCOCC1,Fragment libraries: Euopen,Z2863515174,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C1NCC1Oc1ccccc1,Fragment libraries: Euopen,EN300-67171,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C1NCC1c1ccccc1,Fragment libraries: Euopen,EN300-227221,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C1NCC1c1ncc[nH]1,Fragment libraries: Euopen,Z3271531685,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C1NCC1n1nncc1,Fragment libraries: Euopen,Z1683068197,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C1NC[C@]23C[C@@H]4NCCN[C@@H]4[C@H](C[C@H]21)O3,Fragment libraries: Leed3D,LDS-034262,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C1NC[C@]23C[C@H]4NCCN[C@H]4[C@H](C[C@H]21)O3,Fragment libraries: Leed3D,LDS-034184,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C1NCc2c1cccc2,Fragment libraries: Euopen,I0958,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C1NCc2ccnn2C1,Fragment libraries: Euopen,EN300-309417,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C1NOCc2c1cccc2,Fragment libraries: Euopen,Z2096086829,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C1Nc2cccc3cccc1c23,Fragment libraries: Euopen,EN300-746239,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C1Nc2cccnc2SC1,Fragment libraries: Euopen,EN300-85675,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C1Oc2ccc(cc2O1)c3cc[nH]n3,Fragment libraries: DSiPoised,Z815437698,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C1[C@@H]2C[C@H]3CNC[C@]3(O2)c2[n]c3ccccc3[n]c21,Fragment libraries: Leed3D,LDS-034280,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C1c(cccc2)c2NCC1n1nccc1,Fragment libraries: Euopen,EN300-93063,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C1c2[nH]c[n]c2[C@@H]2C[C@H]3CNC[C@@]31O2,Fragment libraries: Leed3D,LDS-034255,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C1c2[n]c3ccccc3[n]c2[C@@H]2C[C@H]3CNC[C@@]31O2,Fragment libraries: Leed3D,LDS-034289,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C1c2[n]cc[n]c2[C@@H]2C[C@H]3CNC[C@@]31O2,Fragment libraries: Leed3D,LDS-034263,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C1c2cncnc2NC1,Fragment libraries: Euopen,EN300-321461,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C=1C=CC(=CC1)C=2C=CN=CC2,Fragment libraries: SpotXplorer,Z276142580,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C=1C=NC=2C=CC=NC2C1,Fragment libraries: SpotXplorer,Z212045452,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C=1C=NC=2N=CC=CC2C1,Fragment libraries: SpotXplorer,Z1201618482,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C=C(CC(C(OC)=O)(C)N1)OC1=O,Fragment libraries: Cambridge3D,NM442,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C=C(CN)c1ccccc1,Fragment libraries: Euopen,PB2065541791,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C=C(N1C(C2)=CN=N1)CN(S(C3=CC=C(C)C=C3)(=O)=O)C2(C(OC)=O)C,Fragment libraries: Cambridge3D,NMS_418_1,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C=C(O1)CC(NC(OC(C)(C)C)=O)(C)C1=O,Fragment libraries: Cambridge3D,NM413,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C=CC1=CC=CN=C1,Fragment libraries: CovHetFrags,Z1192378404,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C=CC1=CC=NC=C1,Fragment libraries: CovHetFrags,Z104495236,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C=CC1=CC=NN1,Fragment libraries: CovHetFrags,Z3271412717,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C=CC1=CN=CN=C1,Fragment libraries: CovHetFrags,Z1238572129,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C=CC1=CN=CS1,Fragment libraries: CovHetFrags,Z1641893878,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C=CC1=CNC=N1,Fragment libraries: CovHetFrags,Z1198149728,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C=CC1=NC=CC=N1,Fragment libraries: CovHetFrags,Z1251352149,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C=CC1=NC=CS1,Fragment libraries: CovHetFrags,Z1255458872,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C=CC=1C=CC=2OCOC2C1,Fragment libraries: Leed3D,Z1255418559,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C=CC=1C=CC=CN1,Fragment libraries: CovHetFrags,Z104495554,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C=CC=1C=NC=CN1,Fragment libraries: CovHetFrags,Z1255395194,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C=CC=1C=NNC1,Fragment libraries: CovHetFrags,Z2511836057,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C=CCC12CCCN1C(=O)NC2=O,Fragment libraries: Leed3D,LDS-033968,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C=CCC12CCCN1CCNC2=O,Fragment libraries: Leed3D,LDS-033970,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C=CCC12CCN1CCNC2=O,Fragment libraries: Leed3D,LDS-033980,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C=CCC=1C=CC=NC1,Fragment libraries: Leed3D,Z1198332063,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C=CCc1cccnc1,Fragment libraries: DSiPoised,Z1198332063,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C=CN1C=CC=N1,Fragment libraries: CovHetFrags,Z1255365347,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C=CN1C=CN=C1,Fragment libraries: CovHetFrags,Z104472712,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C=Cc(cc1)ccc1F,Fragment libraries: Euopen,EN300-60989,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C=Cc1ccc2OCOc2c1,Fragment libraries: DSiPoised,Z1255418559,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC#CCN(C)C1CCS(=O)(=O)CC1,Fragment libraries: DSiPoised,Z1318110042,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(=O)C=1C=CC=2CCNCC2C1,Fragment libraries: SpotXplorer,Z1198323127,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(=O)C=1C=CC=2NCCCC2C1,Fragment libraries: SpotXplorer,Z3227068145,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(=O)C=1SC(=NC1C)C=2C=CC(O)=CC2,Fragment libraries: SpotXplorer,Z118594982,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(=O)N1CC(C1)C(=O)O,Fragment libraries: DSiPoised,Z1171217431,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(=O)N1CCC(CC1)C#N,Fragment libraries: DSiPoised,Z952656810,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(=O)N1CCC(CC1)C(=O)N,Fragment libraries: DSiPoised,Z32399802,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(=O)N1CCC(CC1)NCCc2ccccc2,Fragment libraries: DSiPoised,Z90503851,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(=O)N1CCC(CC1)c2c[nH]c3ccccc23,Fragment libraries: DSiPoised,Z223388508,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(=O)N1CCC(N)CC1,Fragment libraries: DSiPoised,Z90664455,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(=O)N1CCC=CC1,"Fragment libraries: DSiPoised,Leed3D",Z1618873276,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(=O)N1CCCC(C1)C(=O)N,Fragment libraries: DSiPoised,Z220816104,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(=O)N1CCCC(CNS(=O)(=O)C)C1,Fragment libraries: DSiPoised,Z438096750,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(=O)N1CCCC(O)(C1)C(=O)O,Fragment libraries: DSiPoised,Z2049876225,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(=O)N1CCCC1C=2C=CC=CC2,Fragment libraries: Leed3D,Z254523624,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(=O)N1CCCC1c2ccccc2,Fragment libraries: DSiPoised,Z254523624,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(=O)N1CCCC2(C1)CCCCCC2,Fragment libraries: DSiPoised,Z1275599911,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(=O)N1CCCNCC1,Fragment libraries: DSiPoised,Z166645986,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(=O)N1CCN(CC1)C(=O)N,Fragment libraries: DSiPoised,Z90122368,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(=O)N1CCN(CC1)c2ccc(Cl)cc2,Fragment libraries: DSiPoised,Z275165822,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(=O)N1CCN(CCCc2ccccc2)CC1,Fragment libraries: DSiPoised,Z137811222,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CC(=O)N1CCOC(CO)C1,Fragment libraries: DSiPoised,Z1436457631,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
